tail.node	head.node	capacity..veh.h.	length..miles.	fftt.min.	Power	B	speed.limit..mph.
351	26110	99999	0	1.78831	0.9	3.6	NA
352	40259	99999	0	1.56596	0.9	3.6	NA
353	26205	99999	0	1.45582	0.9	3.6	NA
354	26179	99999	0	2.32311	0.9	3.6	NA
354	54808	99999	0	2.37527	0.9	3.6	NA
355	26107	99999	0	4.83269	0.9	3.6	NA
355	26179	99999	0	5.10947	0.9	3.6	NA
356	26156	99999	0	2.04795	0.9	3.6	NA
356	26201	99999	0	5.20965	0.9	3.6	NA
357	26199	99999	0	1.80478	0.9	3.6	NA
357	26200	99999	0	1.95069	0.9	3.6	NA
358	26200	99999	0	1.11049	0.9	3.6	NA
359	26223	99999	0	2.08272	0.9	3.6	NA
360	26224	99999	0	1.94476	0.9	3.6	NA
360	54807	99999	0	0.73429	0.9	3.6	NA
361	26235	99999	0	0.34998	0.9	3.6	NA
362	26220	99999	0	1.15083	0.9	3.6	NA
363	26203	99999	0	1.60218	0.9	3.6	NA
364	26245	99999	0	0.52243	0.9	3.6	NA
365	26242	99999	0	0.22769	0.9	3.6	NA
366	3383	99999	0	1.21979	0.9	3.6	NA
367	26255	99999	0	0.96047	0.9	3.6	NA
368	26048	99999	0	1.54195	0.9	3.6	NA
369	26396	99999	0	1.8337	0.9	3.6	NA
370	40262	99999	0	0.64823	0.9	3.6	NA
371	26374	99999	0	0.89058	0.9	3.6	NA
372	26399	99999	0	1.9598	0.9	3.6	NA
373	26375	99999	0	2.14295	0.9	3.6	NA
374	26371	99999	0	0.76592	0.9	3.6	NA
375	26397	99999	0	1.84165	0.9	3.6	NA
376	26065	99999	0	1.493	0.9	3.6	NA
377	26995	99999	0	0.69318	0.9	3.6	NA
378	40261	99999	0	0.18709	0.9	3.6	NA
379	26036	99999	0	0.86437	0.9	3.6	NA
379	26069	99999	0	1.7177	0.9	3.6	NA
380	26032	99999	0	1.16834	0.9	3.6	NA
381	26032	99999	0	0.86016	0.9	3.6	NA
381	26063	99999	0	0.69967	0.9	3.6	NA
382	26063	99999	0	2.29793	0.9	3.6	NA
382	26564	99999	0	2.35936	0.9	3.6	NA
383	26564	99999	0	1.78636	0.9	3.6	NA
383	26566	99999	0	1.46294	0.9	3.6	NA
384	26073	99999	0	1.57829	0.9	3.6	NA
384	26609	99999	0	1.04167	0.9	3.6	NA
385	26073	99999	0	1.70918	0.9	3.6	NA
386	26566	99999	0	1.62828	0.9	3.6	NA
386	26609	99999	0	1.59951	0.9	3.6	NA
387	26069	99999	0	1.04405	0.9	3.6	NA
388	26996	99999	0	1.71149	0.9	3.6	NA
388	27010	99999	0	0.5597	0.9	3.6	NA
389	26995	99999	0	1.35085	0.9	3.6	NA
389	27009	99999	0	1.11206	0.9	3.6	NA
390	26065	99999	0	0.67493	0.9	3.6	NA
390	27016	99999	0	1.3511	0.9	3.6	NA
391	26991	99999	0	1.42426	0.9	3.6	NA
391	27030	99999	0	1.35954	0.9	3.6	NA
392	26993	99999	0	0.9867	0.9	3.6	NA
392	54868	99999	0	1.30488	0.9	3.6	NA
393	27027	99999	0	0.92706	0.9	3.6	NA
394	27030	99999	0	1.33627	0.9	3.6	NA
395	3695	99999	0	0.85996	0.9	3.6	NA
396	40338	99999	0	0.51465	0.9	3.6	NA
397	9273	99999	0	1.00676	0.9	3.6	NA
398	9273	99999	0	0.49931	0.9	3.6	NA
399	31903	99999	0	0.62945	0.9	3.6	NA
400	31903	99999	0	0.57893	0.9	3.6	NA
401	40336	99999	0	0.27014	0.9	3.6	NA
402	31618	99999	0	0.16485	0.9	3.6	NA
403	40336	99999	0	0.63559	0.9	3.6	NA
404	19633	99999	0	0.65135	0.9	3.6	NA
404	19634	99999	0	0.88623	0.9	3.6	NA
404	40337	99999	0	0.41992	0.9	3.6	NA
405	9173	99999	0	0.62345	0.9	3.6	NA
406	31820	99999	0	0.57755	0.9	3.6	NA
407	9330	99999	0	0.91587	0.9	3.6	NA
407	31820	99999	0	0.606	0.9	3.6	NA
408	31839	99999	0	0.79107	0.9	3.6	NA
409	31662	99999	0	1.58134	0.9	3.6	NA
410	8662	99999	0	0.51925	0.9	3.6	NA
410	8747	99999	0	0.11339	0.9	3.6	NA
411	40335	99999	0	0.78838	0.9	3.6	NA
412	9077	99999	0	1.1606	0.9	3.6	NA
412	9121	99999	0	0.26198	0.9	3.6	NA
413	31831	99999	0	0.65239	0.9	3.6	NA
413	31837	99999	0	0.4242	0.9	3.6	NA
414	31829	99999	0	0.29711	0.9	3.6	NA
415	31821	99999	0	1.2021	0.9	3.6	NA
416	9330	99999	0	0.41006	0.9	3.6	NA
417	9569	99999	0	0.39181	0.9	3.6	NA
417	31803	99999	0	0.81571	0.9	3.6	NA
418	31803	99999	0	0.64134	0.9	3.6	NA
419	40314	99999	0	0.62193	0.9	3.6	NA
420	31905	99999	0	0.79436	0.9	3.6	NA
420	40314	99999	0	0.62273	0.9	3.6	NA
421	40312	99999	0	0.51553	0.9	3.6	NA
422	31905	99999	0	0.98393	0.9	3.6	NA
422	40312	99999	0	0.49876	0.9	3.6	NA
423	9696	99999	0	0.87316	0.9	3.6	NA
423	31905	99999	0	0.89513	0.9	3.6	NA
424	40313	99999	0	0.62701	0.9	3.6	NA
425	19659	99999	0	0.78183	0.9	3.6	NA
425	19660	99999	0	0.87456	0.9	3.6	NA
426	31960	99999	0	0.23325	0.9	3.6	NA
427	31960	99999	0	0.63209	0.9	3.6	NA
428	32906	99999	0	0.47712	0.9	3.6	NA
429	32906	99999	0	0.35991	0.9	3.6	NA
430	10000	99999	0	0.47816	0.9	3.6	NA
431	19630	99999	0	0.94847	0.9	3.6	NA
431	19666	99999	0	1.04117	0.9	3.6	NA
432	10033	99999	0	0.52507	0.9	3.6	NA
433	32910	99999	0	0.58616	0.9	3.6	NA
434	40317	99999	0	0.19679	0.9	3.6	NA
435	32808	99999	0	0.31089	0.9	3.6	NA
436	40315	99999	0	0.27629	0.9	3.6	NA
437	40315	99999	0	0.60573	0.9	3.6	NA
438	9744	99999	0	0.37978	0.9	3.6	NA
439	40316	99999	0	0.34146	0.9	3.6	NA
440	9744	99999	0	0.74602	0.9	3.6	NA
440	31859	99999	0	0.63993	0.9	3.6	NA
441	31874	99999	0	0.68827	0.9	3.6	NA
442	31874	99999	0	0.51351	0.9	3.6	NA
443	32856	99999	0	0.88058	0.9	3.6	NA
443	32870	99999	0	0.60096	0.9	3.6	NA
443	32876	99999	0	1.07661	0.9	3.6	NA
444	10094	99999	0	0.36168	0.9	3.6	NA
445	32786	99999	0	0.38833	0.9	3.6	NA
446	32894	99999	0	0.75928	0.9	3.6	NA
447	10095	99999	0	0.57297	0.9	3.6	NA
447	32814	99999	0	0.52201	0.9	3.6	NA
448	32857	99999	0	0.53275	0.9	3.6	NA
449	32857	99999	0	0.49199	0.9	3.6	NA
450	9743	99999	0	0.73896	0.9	3.6	NA
451	31805	99999	0	0.82881	0.9	3.6	NA
451	31842	99999	0	1.53455	0.9	3.6	NA
452	31805	99999	0	0.77779	0.9	3.6	NA
453	32822	99999	0	0.27263	0.9	3.6	NA
454	32823	99999	0	0.88335	0.9	3.6	NA
455	32841	99999	0	0.51079	0.9	3.6	NA
456	32823	99999	0	0.6236	0.9	3.6	NA
456	32845	99999	0	1.22008	0.9	3.6	NA
457	32814	99999	0	1.40394	0.9	3.6	NA
457	40333	99999	0	0.77615	0.9	3.6	NA
458	40333	99999	0	0.33401	0.9	3.6	NA
459	32878	99999	0	0.46457	0.9	3.6	NA
460	32828	99999	0	1.12436	0.9	3.6	NA
460	32845	99999	0	0.85959	0.9	3.6	NA
461	40332	99999	0	0.62945	0.9	3.6	NA
462	29861	99999	0	2.34638	0.9	3.6	NA
463	40331	99999	0	1.16843	0.9	3.6	NA
464	40331	99999	0	0.6258	0.9	3.6	NA
465	29851	99999	0	0.92008	0.9	3.6	NA
466	10020	99999	0	0.63922	0.9	3.6	NA
467	32833	99999	0	0.74439	0.9	3.6	NA
468	32833	99999	0	0.28849	0.9	3.6	NA
469	31849	99999	0	0.40237	0.9	3.6	NA
470	31841	99999	0	1.1135	0.9	3.6	NA
470	31849	99999	0	1.09152	0.9	3.6	NA
471	31798	99999	0	1.0207	0.9	3.6	NA
471	31819	99999	0	1.15758	0.9	3.6	NA
472	9244	99999	0	1.07712	0.9	3.6	NA
472	54525	99999	0	1.3618	0.9	3.6	NA
473	9160	99999	0	0.85045	0.9	3.6	NA
473	31671	99999	0	0.51862	0.9	3.6	NA
474	31671	99999	0	0.71655	0.9	3.6	NA
474	31686	99999	0	0.7446	0.9	3.6	NA
475	54528	99999	0	1.08379	0.9	3.6	NA
476	31655	99999	0	1.01123	0.9	3.6	NA
476	54528	99999	0	0.71345	0.9	3.6	NA
477	31654	99999	0	1.6085	0.9	3.6	NA
478	19313	99999	0	1.4297	0.9	3.6	NA
479	8186	99999	0	0.60509	0.9	3.6	NA
480	8540	99999	0	1.11217	0.9	3.6	NA
481	8540	99999	0	1.07688	0.9	3.6	NA
481	8650	99999	0	1.18879	0.9	3.6	NA
482	8650	99999	0	0.55978	0.9	3.6	NA
482	8798	99999	0	1.02372	0.9	3.6	NA
483	8939	99999	0	0.68904	0.9	3.6	NA
483	31678	99999	0	0.50891	0.9	3.6	NA
484	31651	99999	0	0.69001	0.9	3.6	NA
484	31678	99999	0	0.43069	0.9	3.6	NA
485	31677	99999	0	0.79153	0.9	3.6	NA
486	8939	99999	0	0.4326	0.9	3.6	NA
486	31675	99999	0	0.34527	0.9	3.6	NA
487	31674	99999	0	0.74145	0.9	3.6	NA
487	31690	99999	0	0.46189	0.9	3.6	NA
488	31672	99999	0	0.49859	0.9	3.6	NA
489	31808	99999	0	0.9315	0.9	3.6	NA
490	31810	99999	0	0.85341	0.9	3.6	NA
490	31811	99999	0	1.35154	0.9	3.6	NA
491	31811	99999	0	0.63068	0.9	3.6	NA
491	31841	99999	0	0.7131	0.9	3.6	NA
492	29873	99999	0	0.70227	0.9	3.6	NA
493	29873	99999	0	0.57612	0.9	3.6	NA
494	31807	99999	0	0.38668	0.9	3.6	NA
495	30699	99999	0	0.72509	0.9	3.6	NA
496	9200	99999	0	1.62532	0.9	3.6	NA
496	31814	99999	0	1.18457	0.9	3.6	NA
497	8833	99999	0	0.70002	0.9	3.6	NA
497	8938	99999	0	0.84378	0.9	3.6	NA
498	31658	99999	0	0.37644	0.9	3.6	NA
499	29903	99999	0	1.1636	0.9	3.6	NA
500	54541	99999	0	0.62133	0.9	3.6	NA
501	8942	99999	0	1.11877	0.9	3.6	NA
501	30619	99999	0	1.32335	0.9	3.6	NA
502	40321	99999	0	0.5767	0.9	3.6	NA
503	40321	99999	0	0.56385	0.9	3.6	NA
504	30637	99999	0	0.31183	0.9	3.6	NA
504	30671	99999	0	1.39865	0.9	3.6	NA
505	30530	99999	0	0.66375	0.9	3.6	NA
505	30679	99999	0	1.41534	0.9	3.6	NA
506	8942	99999	0	1.2379	0.9	3.6	NA
506	9200	99999	0	1.5481	0.9	3.6	NA
507	30700	99999	0	1.25231	0.9	3.6	NA
508	30694	99999	0	0.40617	0.9	3.6	NA
509	40330	99999	0	0.57936	0.9	3.6	NA
510	30665	99999	0	0.93838	0.9	3.6	NA
510	30666	99999	0	1.13617	0.9	3.6	NA
510	30685	99999	0	0.6176	0.9	3.6	NA
511	30664	99999	0	1.52159	0.9	3.6	NA
511	30712	99999	0	1.91773	0.9	3.6	NA
511	40330	99999	0	2.17978	0.9	3.6	NA
512	30669	99999	0	0.50953	0.9	3.6	NA
513	29812	99999	0	1.28318	0.9	3.6	NA
513	30712	99999	0	1.42997	0.9	3.6	NA
514	29820	99999	0	1.15157	0.9	3.6	NA
515	30709	99999	0	0.27767	0.9	3.6	NA
516	40323	99999	0	0.60838	0.9	3.6	NA
517	40323	99999	0	1.10933	0.9	3.6	NA
518	40324	99999	0	1.71137	0.9	3.6	NA
519	40322	99999	0	2.69471	0.9	3.6	NA
520	40322	99999	0	1.32965	0.9	3.6	NA
521	8381	99999	0	1.30178	0.9	3.6	NA
521	40324	99999	0	1.18825	0.9	3.6	NA
522	30620	99999	0	0.48437	0.9	3.6	NA
523	29903	99999	0	0.62737	0.9	3.6	NA
523	30619	99999	0	1.15604	0.9	3.6	NA
524	30609	99999	0	0.68368	0.9	3.6	NA
524	30627	99999	0	0.44297	0.9	3.6	NA
524	30628	99999	0	1.05458	0.9	3.6	NA
525	30609	99999	0	0.47191	0.9	3.6	NA
526	8254	99999	0	0.94762	0.9	3.6	NA
526	8381	99999	0	1.03446	0.9	3.6	NA
527	8072	99999	0	1.12629	0.9	3.6	NA
527	8263	99999	0	1.03708	0.9	3.6	NA
528	8024	99999	0	0.51809	0.9	3.6	NA
528	8072	99999	0	0.56745	0.9	3.6	NA
529	8254	99999	0	1.49567	0.9	3.6	NA
530	8015	99999	0	0.62475	0.9	3.6	NA
531	40326	99999	0	0.21593	0.9	3.6	NA
532	8043	99999	0	1.20414	0.9	3.6	NA
532	40326	99999	0	0.59851	0.9	3.6	NA
533	40327	99999	0	0.47252	0.9	3.6	NA
534	40327	99999	0	0.75027	0.9	3.6	NA
535	40329	99999	0	0.55125	0.9	3.6	NA
536	8186	99999	0	0.77906	0.9	3.6	NA
537	40328	99999	0	0.41306	0.9	3.6	NA
538	8043	99999	0	1.10577	0.9	3.6	NA
538	18322	99999	0	0.5116	0.9	3.6	NA
539	7837	99999	0	0.71584	0.9	3.6	NA
540	7837	99999	0	1.14565	0.9	3.6	NA
541	7665	99999	0	0.8766	0.9	3.6	NA
542	30449	99999	0	0.99409	0.9	3.6	NA
543	30429	99999	0	0.55981	0.9	3.6	NA
543	30436	99999	0	0.82313	0.9	3.6	NA
544	30400	99999	0	1.2015	0.9	3.6	NA
545	30433	99999	0	1.56271	0.9	3.6	NA
546	40325	99999	0	0.46087	0.9	3.6	NA
547	6475	99999	0	0.49794	0.9	3.6	NA
548	6624	99999	0	0.78708	0.9	3.6	NA
549	30257	99999	0	0.51298	0.9	3.6	NA
550	30256	99999	0	0.05059	0.9	3.6	NA
551	30228	99999	0	0.41991	0.9	3.6	NA
552	30228	99999	0	0.8116	0.9	3.6	NA
553	30403	99999	0	1.19212	0.9	3.6	NA
553	30421	99999	0	0.56855	0.9	3.6	NA
554	30413	99999	0	1.13499	0.9	3.6	NA
554	30426	99999	0	0.57403	0.9	3.6	NA
555	30468	99999	0	0.03782	0.9	3.6	NA
556	30412	99999	0	1.0404	0.9	3.6	NA
557	30245	99999	0	0.70739	0.9	3.6	NA
557	30406	99999	0	0.59654	0.9	3.6	NA
558	30242	99999	0	0.53932	0.9	3.6	NA
558	30254	99999	0	0.97365	0.9	3.6	NA
559	30102	99999	0	0.511	0.9	3.6	NA
559	30229	99999	0	1.07543	0.9	3.6	NA
560	6798	99999	0	1.09503	0.9	3.6	NA
560	30111	99999	0	0.53436	0.9	3.6	NA
561	6798	99999	0	0.59531	0.9	3.6	NA
562	6609	99999	0	0.36966	0.9	3.6	NA
562	19334	99999	0	0.82552	0.9	3.6	NA
563	6617	99999	0	0.64232	0.9	3.6	NA
564	30210	99999	0	1.46581	0.9	3.6	NA
565	5759	99999	0	0.65314	0.9	3.6	NA
566	6105	99999	0	0.43611	0.9	3.6	NA
566	30087	99999	0	0.87195	0.9	3.6	NA
567	6105	99999	0	0.72344	0.9	3.6	NA
568	5849	99999	0	1.35434	0.9	3.6	NA
568	30087	99999	0	0.75748	0.9	3.6	NA
569	26723	99999	0	0.73546	0.9	3.6	NA
570	25227	99999	0	0.57322	0.9	3.6	NA
571	5849	99999	0	0.57962	0.9	3.6	NA
571	5851	99999	0	0.7346	0.9	3.6	NA
571	5951	99999	0	0.90571	0.9	3.6	NA
572	5951	99999	0	0.7697	0.9	3.6	NA
573	30156	99999	0	0.46174	0.9	3.6	NA
574	30156	99999	0	0.50142	0.9	3.6	NA
575	6169	99999	0	0.64658	0.9	3.6	NA
576	6169	99999	0	0.36796	0.9	3.6	NA
577	5851	99999	0	0.62571	0.9	3.6	NA
578	30141	99999	0	0.48367	0.9	3.6	NA
579	26861	99999	0	0.99307	0.9	3.6	NA
580	30131	99999	0	0.91802	0.9	3.6	NA
581	30140	99999	0	0.75051	0.9	3.6	NA
581	30146	99999	0	0.93455	0.9	3.6	NA
581	30155	99999	0	1.32806	0.9	3.6	NA
582	30155	99999	0	0.84221	0.9	3.6	NA
582	30196	99999	0	0.31489	0.9	3.6	NA
583	30126	99999	0	1.33635	0.9	3.6	NA
584	30089	99999	0	1.38148	0.9	3.6	NA
584	30130	99999	0	0.88588	0.9	3.6	NA
585	30130	99999	0	0.9921	0.9	3.6	NA
586	6896	99999	0	0.83777	0.9	3.6	NA
587	30192	99999	0	0.41562	0.9	3.6	NA
588	30198	99999	0	0.1968	0.9	3.6	NA
589	30089	99999	0	0.36017	0.9	3.6	NA
590	7585	99999	0	0.60551	0.9	3.6	NA
591	7585	99999	0	1.22082	0.9	3.6	NA
592	7764	99999	0	0.4954	0.9	3.6	NA
593	40309	99999	0	0.04978	0.9	3.6	NA
594	40310	99999	0	0.29244	0.9	3.6	NA
595	30283	99999	0	0.65897	0.9	3.6	NA
595	30323	99999	0	0.58042	0.9	3.6	NA
596	30321	99999	0	0.18275	0.9	3.6	NA
597	7581	99999	0	0.66621	0.9	3.6	NA
598	7210	99999	0	0.6109	0.9	3.6	NA
599	7762	99999	0	0.28523	0.9	3.6	NA
600	30289	99999	0	0.58008	0.9	3.6	NA
601	30282	99999	0	0.90614	0.9	3.6	NA
601	30326	99999	0	0.66424	0.9	3.6	NA
602	8068	99999	0	0.65801	0.9	3.6	NA
603	8068	99999	0	1.20716	0.9	3.6	NA
603	40308	99999	0	1.3288	0.9	3.6	NA
604	30559	99999	0	0.52422	0.9	3.6	NA
605	30561	99999	0	1.17123	0.9	3.6	NA
605	30616	99999	0	0.61548	0.9	3.6	NA
606	8622	99999	0	0.72392	0.9	3.6	NA
607	8674	99999	0	1.16706	0.9	3.6	NA
608	8555	99999	0	0.59303	0.9	3.6	NA
609	40308	99999	0	1.24371	0.9	3.6	NA
610	8063	99999	0	0.63646	0.9	3.6	NA
611	8063	99999	0	0.58231	0.9	3.6	NA
612	30349	99999	0	0.46654	0.9	3.6	NA
613	30333	99999	0	0.559	0.9	3.6	NA
614	30371	99999	0	0.52551	0.9	3.6	NA
615	30367	99999	0	0.42386	0.9	3.6	NA
616	30369	99999	0	0.39601	0.9	3.6	NA
617	30369	99999	0	0.37139	0.9	3.6	NA
618	8550	99999	0	1.1762	0.9	3.6	NA
618	30381	99999	0	1.18088	0.9	3.6	NA
619	8550	99999	0	1.1545	0.9	3.6	NA
620	30596	99999	0	0.69724	0.9	3.6	NA
621	30606	99999	0	0.97047	0.9	3.6	NA
622	9209	99999	0	1.29405	0.9	3.6	NA
622	30532	99999	0	0.91033	0.9	3.6	NA
622	30605	99999	0	1.68539	0.9	3.6	NA
623	19283	99999	0	1.08	0.9	3.6	NA
623	30650	99999	0	1.34293	0.9	3.6	NA
624	30535	99999	0	1.39921	0.9	3.6	NA
624	30640	99999	0	1.74612	0.9	3.6	NA
625	29817	99999	0	2.96189	0.9	3.6	NA
625	30707	99999	0	3.22037	0.9	3.6	NA
625	54560	99999	0	1.86685	0.9	3.6	NA
626	30648	99999	0	2.04474	0.9	3.6	NA
627	30644	99999	0	0.51307	0.9	3.6	NA
628	30658	99999	0	0.62654	0.9	3.6	NA
629	9209	99999	0	0.43695	0.9	3.6	NA
630	30652	99999	0	0.89229	0.9	3.6	NA
631	9057	99999	0	1.07489	0.9	3.6	NA
631	30586	99999	0	1.23006	0.9	3.6	NA
632	40319	99999	0	0.55107	0.9	3.6	NA
633	9042	99999	0	0.84153	0.9	3.6	NA
633	9057	99999	0	0.74762	0.9	3.6	NA
634	30584	99999	0	0.36723	0.9	3.6	NA
635	30579	99999	0	0.55802	0.9	3.6	NA
635	30582	99999	0	0.87476	0.9	3.6	NA
635	54557	99999	0	1.08741	0.9	3.6	NA
636	30543	99999	0	0.5213	0.9	3.6	NA
636	30569	99999	0	0.94607	0.9	3.6	NA
636	54556	99999	0	0.99909	0.9	3.6	NA
637	54916	99999	0	1.14595	0.9	3.6	NA
638	54916	99999	0	0.94693	0.9	3.6	NA
639	30500	99999	0	2.00214	0.9	3.6	NA
639	30506	99999	0	1.11408	0.9	3.6	NA
640	30495	99999	0	1.33292	0.9	3.6	NA
640	30499	99999	0	2.47412	0.9	3.6	NA
641	30508	99999	0	0.74629	0.9	3.6	NA
641	30510	99999	0	0.79277	0.9	3.6	NA
642	30492	99999	0	1.95423	0.9	3.6	NA
642	30511	99999	0	3.5191	0.9	3.6	NA
643	30495	99999	0	0.83006	0.9	3.6	NA
643	30503	99999	0	0.88398	0.9	3.6	NA
644	30070	99999	0	2.62336	0.9	3.6	NA
644	30498	99999	0	2.2348	0.9	3.6	NA
645	29904	99999	0	1.16625	0.9	3.6	NA
645	30071	99999	0	1.32831	0.9	3.6	NA
646	30360	99999	0	1.26375	0.9	3.6	NA
646	30548	99999	0	1.07082	0.9	3.6	NA
647	30078	99999	0	1.01968	0.9	3.6	NA
647	54918	99999	0	0.89401	0.9	3.6	NA
648	30548	99999	0	0.75247	0.9	3.6	NA
648	30552	99999	0	1.03212	0.9	3.6	NA
649	30329	99999	0	0.89502	0.9	3.6	NA
649	30552	99999	0	0.71563	0.9	3.6	NA
650	30355	99999	0	0.56226	0.9	3.6	NA
650	30380	99999	0	1.2221	0.9	3.6	NA
651	30331	99999	0	0.34543	0.9	3.6	NA
651	30366	99999	0	0.99149	0.9	3.6	NA
652	29906	99999	0	0.9532	0.9	3.6	NA
653	30051	99999	0	0.67931	0.9	3.6	NA
654	30305	99999	0	0.60245	0.9	3.6	NA
655	54952	99999	0	0.26809	0.9	3.6	NA
656	54950	99999	0	0.50666	0.9	3.6	NA
657	30303	99999	0	1.12957	0.9	3.6	NA
657	54939	99999	0	1.25837	0.9	3.6	NA
658	30299	99999	0	0.96625	0.9	3.6	NA
659	30159	99999	0	1.12134	0.9	3.6	NA
659	30184	99999	0	1.47046	0.9	3.6	NA
660	54941	99999	0	0.29062	0.9	3.6	NA
661	6731	99999	0	0.98125	0.9	3.6	NA
662	30126	99999	0	0.93646	0.9	3.6	NA
663	30118	99999	0	1.82854	0.9	3.6	NA
664	30036	99999	0	0.65219	0.9	3.6	NA
665	30035	99999	0	1.32117	0.9	3.6	NA
665	30186	99999	0	1.08051	0.9	3.6	NA
666	54960	99999	0	0.29604	0.9	3.6	NA
667	29991	99999	0	0.38325	0.9	3.6	NA
668	30040	99999	0	0.36122	0.9	3.6	NA
669	29945	99999	0	1.22	0.9	3.6	NA
669	30035	99999	0	0.78698	0.9	3.6	NA
670	40305	99999	0	0.4519	0.9	3.6	NA
671	40304	99999	0	0.30227	0.9	3.6	NA
672	30016	99999	0	1.2114	0.9	3.6	NA
673	54931	99999	0	2.35682	0.9	3.6	NA
673	54933	99999	0	2.30058	0.9	3.6	NA
674	54932	99999	0	0.64124	0.9	3.6	NA
675	29992	99999	0	1.44054	0.9	3.6	NA
676	40744	99999	0	1.88461	0.9	3.6	NA
677	30016	99999	0	0.71865	0.9	3.6	NA
677	30028	99999	0	1.50314	0.9	3.6	NA
678	30013	99999	0	0.48576	0.9	3.6	NA
678	30023	99999	0	0.99101	0.9	3.6	NA
679	29943	99999	0	0.56325	0.9	3.6	NA
679	30024	99999	0	0.85787	0.9	3.6	NA
680	29943	99999	0	0.82935	0.9	3.6	NA
680	54969	99999	0	0.91827	0.9	3.6	NA
681	40307	99999	0	0.82976	0.9	3.6	NA
682	40306	99999	0	1.11767	0.9	3.6	NA
683	40306	99999	0	1.25174	0.9	3.6	NA
684	30071	99999	0	1.57334	0.9	3.6	NA
684	30074	99999	0	1.43062	0.9	3.6	NA
685	30049	99999	0	1.22227	0.9	3.6	NA
686	30046	99999	0	1.8568	0.9	3.6	NA
687	30061	99999	0	0.90415	0.9	3.6	NA
687	54966	99999	0	0.59023	0.9	3.6	NA
688	30068	99999	0	0.86027	0.9	3.6	NA
689	30070	99999	0	0.56911	0.9	3.6	NA
689	54965	99999	0	0.72377	0.9	3.6	NA
690	30065	99999	0	0.58379	0.9	3.6	NA
691	30060	99999	0	0.5748	0.9	3.6	NA
692	30062	99999	0	0.60513	0.9	3.6	NA
693	30060	99999	0	0.60096	0.9	3.6	NA
694	29937	99999	0	0.96312	0.9	3.6	NA
695	29915	99999	0	2.62708	0.9	3.6	NA
695	29941	99999	0	3.89322	0.9	3.6	NA
696	29916	99999	0	1.73691	0.9	3.6	NA
696	30491	99999	0	3.5086	0.9	3.6	NA
697	30490	99999	0	1.45974	0.9	3.6	NA
697	30510	99999	0	2.31879	0.9	3.6	NA
698	29559	99999	0	1.64611	0.9	3.6	NA
699	29916	99999	0	2.28281	0.9	3.6	NA
699	30483	99999	0	3.41272	0.9	3.6	NA
700	29559	99999	0	2.92371	0.9	3.6	NA
701	29678	99999	0	3.353	0.9	3.6	NA
701	29942	99999	0	3.58858	0.9	3.6	NA
702	29678	99999	0	2.61425	0.9	3.6	NA
703	29621	99999	0	4.58572	0.9	3.6	NA
704	29621	99999	0	3.57898	0.9	3.6	NA
705	29685	99999	0	1.27421	0.9	3.6	NA
706	54302	99999	0	2.46714	0.9	3.6	NA
707	29686	99999	0	3.66329	0.9	3.6	NA
708	29685	99999	0	3.68348	0.9	3.6	NA
708	29686	99999	0	2.38451	0.9	3.6	NA
709	29497	99999	0	2.45437	0.9	3.6	NA
709	30482	99999	0	3.97486	0.9	3.6	NA
710	29876	99999	0	3.98061	0.9	3.6	NA
711	30477	99999	0	2.94073	0.9	3.6	NA
711	30519	99999	0	2.53758	0.9	3.6	NA
712	30523	99999	0	2.64877	0.9	3.6	NA
713	30477	99999	0	2.64033	0.9	3.6	NA
713	30520	99999	0	2.46156	0.9	3.6	NA
713	30523	99999	0	2.93947	0.9	3.6	NA
714	30521	99999	0	3.2127	0.9	3.6	NA
715	30521	99999	0	1.63561	0.9	3.6	NA
716	29911	99999	0	2.00554	0.9	3.6	NA
716	30545	99999	0	1.55982	0.9	3.6	NA
717	29925	99999	0	1.22218	0.9	3.6	NA
717	30536	99999	0	1.29326	0.9	3.6	NA
718	29925	99999	0	2.37298	0.9	3.6	NA
718	30642	99999	0	2.34463	0.9	3.6	NA
719	29878	99999	0	3.10993	0.9	3.6	NA
719	32481	99999	0	1.82823	0.9	3.6	NA
720	29878	99999	0	0.86956	0.9	3.6	NA
720	30662	99999	0	1.31448	0.9	3.6	NA
721	30642	99999	0	1.19801	0.9	3.6	NA
721	30660	99999	0	2.96493	0.9	3.6	NA
722	40320	99999	0	2.82807	0.9	3.6	NA
723	29817	99999	0	2.74126	0.9	3.6	NA
723	29888	99999	0	1.58374	0.9	3.6	NA
724	29844	99999	0	1.04199	0.9	3.6	NA
725	32520	99999	0	1.74631	0.9	3.6	NA
726	40318	99999	0	1.66191	0.9	3.6	NA
727	40318	99999	0	1.32106	0.9	3.6	NA
728	54907	99999	0	2.12372	0.9	3.6	NA
729	32533	99999	0	1.15496	0.9	3.6	NA
730	32535	99999	0	2.25113	0.9	3.6	NA
731	54288	99999	0	1.54264	0.9	3.6	NA
732	32449	99999	0	2.31825	0.9	3.6	NA
732	32463	99999	0	1.57516	0.9	3.6	NA
732	32587	99999	0	1.99435	0.9	3.6	NA
733	32452	99999	0	1.81829	0.9	3.6	NA
734	40300	99999	0	1.45547	0.9	3.6	NA
735	32452	99999	0	3.33716	0.9	3.6	NA
735	32462	99999	0	2.45273	0.9	3.6	NA
736	32461	99999	0	4.00952	0.9	3.6	NA
736	32534	99999	0	4.94889	0.9	3.6	NA
737	32473	99999	0	2.34951	0.9	3.6	NA
